"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Leadhorse Logistics Inc","100-22071 Fraserwood Way Richmond Bc Canada V6W1J5 Tel:7786364413 Support@Leadhorselogistics Com","leadhorselogistics.com","Phone Numbers:  --- Emails: 7786364413 Support@Leadhorselogistics Com","United States","1","Seattle, Wa","Yantian","250100","Water Beads Water Beads Nutritional Oil Pen Manicure Clean Gel Cardboard Display Shampoo Moroccan Argan Oil Serum Hair Wax Surf Board Antifreeze Membrane Bath Steam Oyster Knife Salt Bricks Cupboard Mesa Clothing Dining Table Outdoor Bbq Mobile Phone Live Broadcast Bracket Led Lights Quilt Shower Head Curtain Hardware Accessories Pvc Corrugated Sheets Essence Moisturizing Mask Cleansing Soft Towel Liquid Foundation Cream Mousse Eye Cream Cotton Pad Men Cloth Shoes Soy Milk Filter Table Tennis Trainer Lajin Board Fitness Ball Handball Height Measuring Ruler Children Men Old Beijing Yoga Shoulder Opener Artifact Electric Fascia Gun Bathroom Door Slip Mat Badminton Cat Water Dispenser Cat Toy Kids Toys Laundry Fragrance Beads Anti Mosquito Door Curtain Cat Comb Children Color Children Assembled Building Blocks Cordless Vacuum Cleaner Dress Cat Treats Elementary Chinese Quilt Holder Women Pajama Pants Children Shoes Cloth Slippers Washing Machine Mildew Remover Mildew Gel Baby Cream Vaseli","1","8750","Leadhorse Logistics Inc","100-22071 Fraserwood Way Richmond Bc Canada V6W1J5 Tel:7786364413 Support@Leadhorselogistics Com"
"Leon Rading Co Ltd","202 N Cedar Ave Ste 1 Owatonna Mn 55060 Tel:+1-909-481-8999 Email: Operation02@Link-Trans Com","link-trans.com","Phone Numbers: +19094818999 --- Emails: Operation02@Link-Trans Com","United States","1","Long Beach, Ca","Yantian","392640","Plastic Folder Plastic Folder Plastic Water Bottle Solid Wooden","1","9255","Jl Customs Service Llc","20418 East Walnut Drive North Units 1B & 1C Diamond Bar Ca 91789 Attn:Jacky Tel:626-290-7687 Email:Info@Jl-Customservice Com"
"Les Importations Geocan Import","8300 Rue Marconi Anjou Quebec Canada H1J 1B2 Tel 514 355 4943 Vat No #121363410 Rc0002","","Phone Numbers: 5143554943 --- Emails: ","United States","1","Seattle, Wa","Ningpo","720421","Mdf Clipboard Stainless Steel Water Bottle Dumbbells","1","13367","",""
"Life Wear Technologies","1520 Sw 5Th Court Pompano Beach Fl 33069 Tel:954785-1055","","Phone Numbers: 9547851055 --- Emails: ","United States","1","Port Everglades, Fl","Shanghai","845521","Ice Pack Cvs Instant Reusable Gel Pack Walgreens Compression Cooling Arm Sleeve Walgreens Compression Cooling Arm Sleeve Amazon Reuse Gel Bead Walgreens Instant Reusable Cold Compress Reusable Gel Hot Water Bottle Migraine Hot Cold Eye Mask Hot Cold Beads Meijer Ice Gel Beads Meije Hot Cold Color Changing Compress Plush Ankle Cold Pad Pair","1","16765","Life Wear Technologies","1520 Sw 5Th Court Pompano Beach Fl 33069 Tel:954785-1055"
"Lifeline First Aid","26200 Sw 95Th Ave Ste 302 Wilsonville Or 97070 Usa Tel503 352 1387","","Phone Numbers: 5033521387 --- Emails: ","United States","1","Seattle, Wa","Shanghai","300650","First Aid Kits First Aid Plastic Water Bottle Inflator Booster Cables","3","19434","Lifeline First Aid","26200 Sw 95Th Ave Ste 302 Wilsonville Or 97070 Usa Tel503 352 1387"
"Liteship International","440 Mc Clellan Highway East Boston Ma 02128 617 5671161 Boston Ma Ma 02128 Us","","Phone Numbers: 021286175671161 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Kao Hsiung","420292","Tool Pouch Drill Boot Water Bottle Holder Wrist Strap","1","1330","",""
"Logo Talk Inc","682 Calrolie Lane Walnut Ca 91789 Usa Email:Oversea@Nqplainc Com /Hyq11156@163 Com","nqplainc.com","Phone Numbers:  --- Emails: Oversea@Nqplainc Com","United States","1","Los Angeles, Ca","Yantian","460210","Basket Basket Water Bottle","1","10340","Shenzhen Liying Cross Border E Commerce Co Ltd","Xuezi Road Lijin Community Hangcheng Street Baoan District Shenzhen City Garden Workshop 1201"
"Loungefly Llc","20310 Plummer St Chatsworth Ca 91311 Usa Tel: 818-7185600 Fax: +818-7185699","","Phone Numbers: +8187185699, 8187185600 --- Emails: ","United States","1","Los Angeles, Ca","Ningpo","420232","Water Bottle Handbag Wood","1","1089","Funko Llc","1202 Shuksan Way Everett Wa 98203 Usa"
"Lukenor S A","Id Fiscal Rut 213186430013 Minas 1634 11200 Montevideo Uruguaytel 598-24021717 Ctc Claudio Beinhacker Email","","Phone Numbers: 213186430013, 59824021717 --- Emails: ","United States","1","Houston, Tx","Tampico","220290","Waters Bottles Aloe Vera Gel Drink Natural Flavor Bottles Aloe Vera Gel Drink Cranberry Apple Flavor Bottles Aloe Vera Gel Drink Peach Flavor Totaling Bottles Custom","1","13960","Lukenor S A","// Rut 213186430013 Minas 1634 11200 Montevideo Uruguaytel 598-24021717 Ctc Claudio Beinhacker Email"
"Luv N Care& 65292 Ltd","169 Mcguire Ranch Road Monroe La 71202 Usa Tel&#65306;1-318-338-3095","","Phone Numbers: 13183383095 --- Emails: ","United States","1","Mobile, Al","Yantian","720421","Stainless Steel Water Bottle Nac","1","6076","Asf Global Llc","874 Walt Miller Dr Ste 100 Mt Pleasant Sc 29464 Tel: 843 628 2644 Fax:843 628 1206 Mt Pleasant Sc 29464 Us"
"Lwd Holdings Inc","36 Shadow Brook Lane Lander Wy 82520 Tel:212-663-4567","","Phone Numbers: 2126634567 --- Emails: ","United States","1","Los Angeles, Ca","Yantian","420292","Faucet Axe Usb Chargering Station Vacuum Sealer Folder Food Warmer Pillow Water Feeder Travel Plastic Tube","1","8620","Lwd Holdings Inc","36 Shadow Brook Lane Lander Wy 82520 Tel:212-663-4567"
"Lxq Intl Marketing Inc","30650 Rancho Clifornia Rd 406-91 Temecula Ca 92591 Attn:Qara E-Mall:Qara@Lxqntl Com@@","lxqntl.com","Phone Numbers:  --- Emails: Qara@Lxqntl Com","United States","1","Los Angeles, Ca","Ningpo","761510","Water Bottle Water Bottle Tet","1","9799","Ningbo Hoolan Shansheng Furniture Industrial Co Ltd","Gaoqiao Village Dongqian Lake Tourism District Ningbo China Lisabusiness01@163 Com"
"Maccabi Art Llc","3900 Pembroke Roadpembroke Park Fl 33021Usaphone 305 933 8308","","Phone Numbers: 3059338308 --- Emails: ","United States","1","Miami, Fl","Yantian","390760","Silicone Water Bottle Footballsilicone Water Bottle Basketballsilicone Water Bottle Base Ballsilicone Water Bottle Tennis","1","1199","Maccabi Art Llc","3900 Pembroke Roadpembroke Park Fl 33021Usaphone 305 933 8308"
"Madison Lifestyle Ny Llc","1412 Broadway Suite 2202 New York Ny 10018 P:212-725-4005 New York U S","","Phone Numbers: 2127254005 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Ningpo","391190","Spec Water Bottle","1","9365","",""
"Marketing Innovations International Inc","10318 Norris Avenue Pacoima Ca 91331 U S A Tel:818-889-7500","","Phone Numbers: 8188897500 --- Emails: ","United States","1","Los Angeles, Ca","Ningpo","390760","Water Bottle","1","2459","Norman Krieger Inc","5000 East Spring Street Suite 250 Long Beach Ca 90815 U S A Attn: Cao Lam"
"Mary Kay Cometicos S A","Av Corrientes 316 1 Piso Of N 150 Cp 1413 Ciudad De Buenos Aires Argentina Cuit 30583177724","","Phone Numbers: 30583177724 --- Emails: ","United States","1","Houston, Tx","Tampico","870323","Perfumes Toilet Waters Fibreboard Glass Bottles Each Limited Quantity Perfumes Toilet Waters Fibreboard Glass Bottles Each Limited Quantity Perfumes Toilet Waters Fibreboard Glass Bottles Each Limited Quantity Perfumes Toilet Waters Fibreboard Glass Bottles Each Limited Quantity Perfumes Toilet Waters Fibreboard Glass Bottles Each Limited Quantity Perfumes Toilet Waters Fibreboard Glass Bottles Each Limited Quantity Imo Class Perfumes Toilet Waters Fibreboard Glass Bottles Each Limited Quantity Perfumes Toilet Waters Fibreboard Glass Bottles Each Limited Quantity Perfumes Toilet Waters Fibreboard Glass Bottles Each Limited Quantity Perfumes Toilet Waters Fibreboard Glass Bottles Each Limited Quantity Perfumes Toilet Waters Fibreboard Glass Bottles Each Onelimited Quantity Perfumery Class Flash Point Marine Pollution Ems Imo Class Flashpoint Group Ems Proper Shipping Name Perfumery Emergency Name Aleida Rivera Emergency Phone Perfumery Class Flash Point Marine Pollution Ems Imo Class Fl","3","14878","Europartners Argentina","Cuit 33-71600349-9 Lima 555 Piso 6 Of 603 C1073Aak Caba Buenos Aires Ar Ctc Natalia Ph 54 11 6091-1670"
"Masterhuo Inc","1920 Hillhurst Ave #1436 Los Angeles Ca 90027 Monicaliu@Masterhuo Com Tel:213-375-3998","masterhuo.com","Phone Numbers: 2133753998 --- Emails: 90027 Monicaliu@Masterhuo Com Tel","United States","1","Los Angeles, Ca","Xiamen","640419","Men Short Men Short Men Legging Sports Water Bottle Pockets Water Backpack Belt Men Gym Pants Rug Mat Storage Bin Wall Mirror Ceramic Tableware Coatrack Women Loafers Bidet Attachment Clean Body Implement Mat","1","11018","Masterhuo Inc","1920 Hillhurst Ave #1436 Los Angeles Ca 90027 Monicaliu@Masterhuo Com Tel:213-375-3998"
"Matterhorn Filter Corp","125Wvictoria Street Gardena Ca 9 0248 Usa 310 329-1945 310 538-0","","Phone Numbers: 3103291945310538 --- Emails: ","United States","1","Long Beach, Ca","Ningpo","950629","Water Purifier Accessories Water Purifier Cuum Machine","1","12140","Matterhorn Filter Corp","125Wvictoria Street Gardena Ca 9 0248 Usa 310 329-1945 310 538-0"
"Mattoon Rural King Supply Inc","4216 Dewitt Avenue Mattoon Illinoi S 61938 United States Phone 217 23 5 7102","","Phone Numbers: 2172357102 --- Emails: ","United States","1","Tacoma, Wa","Ningpo","901310","Square Cooker Telescopic Camping Fork Led Worklight Light Wiring Harness Off Switch Quick Connect Plug Water Bottle Plastic Dropping Pan","1","7419","Landstar Global Logistics Oaw","1 Oakbrook Terrace Ste 812 Oakbrookterrace Illinois 60181-4476 Unite D States Phone 630 924-4300"
"Mcferran Home Furnishings Corp","4850 Eucalyptus Ave Chino Ca 917 10 Attn= Ms Shao T= 909-597-8886 F = 909-597-811","","Phone Numbers: 9095978886 --- Emails: ","United States","1","Oakland, Ca","Ningpo","960500","Plate Tray Tea Bowl Soup Pot Ceramic Flower Basket Cake Pan Glass Dish Clothes Rack Shoe Rack Bbq Bbq Skewer Fry Pan Coffee Potsoapbox Clothes Pins Brush Water Bottle Pack Aging Supplies Table Cloth Lax Solid Wood Also Tax Eyyaw Emailpercy Aliyun","1","16193","Mcferran Home Furnishings Corp","4850 Eucalyptus Ave Chino Ca 917 10 Attn= Ms Shao T= 909-597-8886 F = 909-597-811"
"Megatoys 6443 E Slauson","Avenue Commerce Ca 90040 Usa Tel : 323 887-8138 Fax : 323 887-8135","","Phone Numbers: 3238878135, 3238878138 --- Emails: ","United States","1","Los Angeles, Ca","Yantian","441520","Frisbee Handcuff Crayola Toys Festival Printed Matter Basket Frisbee Handcuff Crayola Ball Blister Label Water Bottle Country China Wood","1","4915","Megatoys 6443 E Slauson","Avenue Commerce Ca 90040 Usa Tel : 323 887-8138 Fax : 323 887-8135"
"Mendez & Co Inc","Km 2 4 Martinez Nadal Express Way Road 20 Guaynabo 00969 Puerto Rico Attention Eric Cartagena Phone 787-277-5936","","Phone Numbers: 7872775936 --- Emails: ","United States","1","San Juan, Puerto Rico","Cartagena","741420","Pop Beer Cooler Pop Beer Cooler Reusable Shopping Ballpoint Stylus Cool Back Pack Green Wit Cheering Sign Metal Cup Giftbox Apron Green Indoor Led Sign Water Bottle Cap Terrace Blacket Keychain Bottle Opener Parasol Green Coaster","1","5373","Same As Consignee","No Address"
"Merchsource Llc","7755 Irvine Center Drive Suite 100 Irvine Ca 92618 Tel=949 609 5047 Attn=Ron Van Bavel","","Phone Numbers: 9496095047 --- Emails: ","United States","1","Long Beach, Ca","Ningpo","293399","Water Bottle Crystal Quartz Msl Customer Customer Release Olid Wood Also Consignee Rvb Innovage Also Rvb Innovage Expeditors International Washington Hamilton Avenue Suite Torrance Attn Marlene Baeza Giovanni Navas Giovanni Navas Expeditors Gemini Shippers Association West Street Floor York Usa","1","11241","1 Merchsource Llc","7755 Irvine Center Drive Suite 100 Irvine Ca 92618 Tel=949 609 5047 Attn=Ron Van Bavel"
"Mercurius International Limited","1080 Changyang Rd Bldg 6 304 20008 2 Shanghai","","Phone Numbers: 6304200082 --- Emails: ","United States","1","Los Angeles, Ca","Yantian","390760","Gallon Water Bottle","1","3002","Amazon Com Dedc Llc","33333 Lbj Fwy Dallas Tx 75241-7203 75241 Dallas Tx Usdal"
"Mermaid Straw","2701 Beech Street Suite P Valparai So In 46383 Usa Contact: Lisa Har Rington Phone#:  2196696490","","Phone Numbers: 2196696490 --- Emails: ","United States","1","Los Angeles, Ca","Ningpo","961700","Stainless Steel Water Bottle","1","5068","Mermaid Straw","2701 Beech Street Suite P Valparai So In 46383 Usa Contact: Lisahar Rington Phone#:  2196696490"
"Microtek Finishing","5579 Spellmire Drive 513 766-5600 Cincinnati Oh 45246 Us","","Phone Numbers: 5137665600 --- Emails: ","United States","1","Baltimore, Md","Anvers","842290","Station Water Accessories Board Express","0","1250","Rohlig Usa Llc","20 Commerce Dr Suite 250 Cranford Nj 07016 Us"
"Midwest Hose& Specialty Inc","3312 S 1-35 Services Rd Oklahoma City Ok 73129 Usa Ein 73-1185740 Tel 405-294-2701 Attn Kristen --","","Phone Numbers: 4052942701 --- Emails: ","United States","1","Los Angeles, Ca","Ningpo","731185","Coupling Cast Steel Coupling Steel Coupling Coupling Clamp Portable Scales Flowpen Paper Label Water Bottle Furniture Ngp County Zhejiang China Jones Contact Dallasisfbdpint","1","10416","Bdp International Inc","801 Hanover Drive Ste500 Grapevine Tx 76051 Phone 817-722-2170 /Fax 817-722-2190---"
"Mmd Holdings Lld","1115 Crowley Drive Carrollton Tx 75006 - Usa Tel 0019722453504 Ext1007 Heather Bheather Burtsmmd-Squadron Com","","Phone Numbers: 0019722453504 --- Emails: ","United States","1","Houston, Tx","Barcelona","321390","Water Base Acrylic Paint Water Base Acrylic Paint Fibreboard Class Fibreboard Class Original","1","5973","Mmd Holdings Lld","1115 Crowley Drive Carrollton Tx 75006 - Usa Jeff Meyerdjsintl Com Jennifer Shadedjsintl Com"
"Mmd Holdings Lld 1115 Crowley","Ph 0019722453504 Ext 1007 Fax 0019722423775 Heather Burtsmm-Squadron Com","","Phone Numbers: 0019722423775, 0019722453504 --- Emails: ","United States","1","Houston, Tx","Barcelona","321390","Water Base Acrylic Paint Dangerous Good Water Base Acrylic Paint Details Dangerous Good Fibreboard Aerosols Flammable Class Fibreboard Class","2","9562","Mmd Holdings Lld 1115 Crowley","Ph 0019722453504 Ext 1007 Fax 0019722423775 Heather Burtsmm-Squadron Com"
"Mms Trade Llc","687 Prospect St Unit 410-A Lakewoodnj 08701 Usa Tel: +1 848 240 5139","","Phone Numbers: +18482405139 --- Emails: ","United States","1","New York/Newark Area, Newark, Nj","Ningpo","420229","Plastic Water Tank Wood","1","1683","Mms Trade Llc","687 Prospect St Unit 410-A Lakewoodnj 08701 Usa Tel: +1 848 240 5139"
"Modern Boutique Inc","1005 E Las Tunas Drive #510 San Gabriel Ca 91776 Tel:626-623-8873 Contact:Ning Email:Imp Exp@Sureline-Express Com","sureline-express.com","Phone Numbers: 6266238873 --- Emails: Imp Exp@Sureline-Express Com","United States","1","Los Angeles, Ca","Yantian","491110","Calendar Calendar Plastic Water Bottle Printer","1","13690","Modern Boutique Inc","1005 E Las Tunas Drive #510 San Gabriel Ca 91776 Tel:626-623-8873 Contact:Ning Email:Imp Exp@Sureline-Express Com"
"Mr Jose Concalves","Mangusa Hypermarket Cascoraweg Willemstad Curacao Tax Id 102195109 Telephone 599 9 7376271 Email","","Phone Numbers: 59997376271 --- Emails: ","United States","1","Houston, Tx","Veracruz","340111","Detergent Fabric Softener Floor Cleaner Detergent Bottled Water Hand Soap Caramel Pudding Cookies","2","24964","Mr Jose Concalves","Mangusa Hypermarket Cascoraweg Willemstad Curacao Tax Id 102195109 Telephone 599 9 7376271 Email"
"Muscle Gear Usa","451 Ohio Pike Cincinnati Oh 45255 Usa Scott@Musclegearusa Com","musclegearusa.com","Phone Numbers:  --- Emails: Usa Scott@Musclegearusa Com","United States","1","Long Beach, Ca","Yantian","390760","Plastic Water Bottle Solid Wood","1","582","Muscle Gear Usa","451 Ohio Pike Cincinnati Oh 45255 Usa Scott@Musclegearusa Com"
"Mvp Perfect Solution Inc","Ein:38-4182090 948 Millbury Ave La Puente California 91746","","Phone Numbers: 384182090948 --- Emails: ","United States","1","Long Beach, Ca","Ningpo","731419","Vacuum Bottle Rug Wire Rope Organizer Shelf Plastic Sport Flooring Stainless Steel Cow Water Bowl","1","15511","Mvp Perfect Solution Inc","Ein:38-4182090 948 Millbury Ave La Puente California 91746"
"Nae Group Inc","1127-58 Street Brooklyn New York 11219 Usa Tel:1-718-4383895 Brooklyn Us","","Phone Numbers: 17184383895 --- Emails: ","United States","1","Long Beach, Ca","Ningpo","420229","Plastic Water Bottle Containsno Solid Wood","1","2728","Nae Group Inc","1127-58 Street Brooklyn New York 11219 Usa Tel:1-718-4383895 Brooklyn Us"
"Naftali Inc","1363 Nw 155 Dr Miami Gardens Fl 33169 305-653-1335264358290 Ein Miami 33169 Us","","Phone Numbers: 1335264358290, 33169305653 --- Emails: ","United States","1","Miami, Fl","Ningpo","842220","Collapisible Water Bottles Double Silicone Bottles Selfie Sticker Travel Bottle","1","7356","Naftali Inc","1363 Nw 155 Dr Miami Gardens Fl 33169 305-653-1335264358290 Ein Miami Us"
"Nanokeratin Technologies Inc","4427 Rowland Ave El-Monte Ca91731 Tel:6268981644 Said Rhayel Ghrhayel@Hotmail Com /","","Phone Numbers: 6268981644 --- Emails: Rhayel Ghrhayel@Hotmail Com","United States","1","Los Angeles, Ca","Yantian","390760","Insulated Water Bottle Plastic Bottle Plasticcap","1","14080","Nanokeratin Technologies Inc","4427 Rowland Ave El-Monte Ca91731 Tel:6268981644 Said Rhayel Ghrhayel@Hotmail Com /"
"Napa Home & Garden","3400 Corporate Way Suite C Duluth Ga 30096-2500 Phone: 888 893 2323 Fax: 770 255 2525","","Phone Numbers: 7702552525, 8888932323 --- Emails: ","United States","1","Norfolk, Va","Yantian","940360","Printing Wall Art Glass Bottle Wooden Wall Art Canvas Printting Wooden Lantern Wooden Iron Table Woodenand Iron Shelf Wooden Iron Chair Wooden Plate Wooden Cabinet Fabric Decoration Porcelain Water Pump Ship Ment Wood","3","16549","Napa Home & Garden","3400 Corporate Way Suite C Duluth Ga 30096-2500 Phone: 888 893 2323 Fax: 770 255 2525"
"Nateo Co Ltd","Add:11357 Nuckols Rd 2079 Glen Allen Va 23059 Attn:Ansel E-Mall:Ansel@Nateoc Com","nateoc.com","Phone Numbers:  --- Emails: Ansel@Nateoc Com","United States","1","Los Angeles, Ca","Ningpo","731210","Artificial Potted Plants Stainless Steel Insulated Water Bottle Pet Pants","1","14244","Lrp International Inc","5788 Smithway St Commerce Ca 90040 Attn:James Op@Lrpint Com Tel:626-660-5972"
"Naturally Plus Usa Tnc","1140 N Town Center Drive Suite 100 Las Vegas Nevada 89144 Tel: 801-822-3124","","Phone Numbers: 8018223124 --- Emails: ","United States","1","Honolulu, Hi","Pusan","220190","Cgmu Generic Bottled Water Izumio Lot Dec Nph Hbl Arranged Way Bil","1","15020","Naturally Plus Usa Tnc","1140 N Town Center Drive Suite 100 Las Vegas Nevada 89144 Attn: Haba"
"Natureworks Llc","1314 E Las Olas Blvd # 1002 Ft Lauderdale Fl 33301 Usa  239-287-0628 Tax Id# 83-2057482","","Phone Numbers: 2392870628 --- Emails: ","United States","1","Houston, Tx","Yantian","390760","Plastic Water Bottle Tax","1","420","Natureworks Llc","1314 E Las Olas Blvd # 1002 Ft Lauderdale Fl 33301 Usa  239-287-0628 Tax Id# 83-2057482"
