"Supplier Name","Top Addresses","Supplier Websites","Supplier Contact Info","Supplier Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Envases Universales De Mexico","Carretera El Salto La Capilla Km 2 El Salto Jalisco Mexico Cp 45680 Contact Salvador Hernandez","","Phone Numbers:  --- Emails: ","Mexico","1","Houston, Tx","Tampico","174272","Aluminum Cans Stc Cve Prod Serv Coca Aruba Squat Aruba Frac Aranc","1","1776","Balashi Brouwerij Nacional Balashi","Z/N Oranjestad Aruba Phone 011-297-5854805"
"Envases Universales De Mexico S A","P I De C V Calzada De Guadalupe 504 Col Centro Cp 54800 Cuautitlan Edo De Mexico Rfc","","Phone Numbers:  --- Emails: ","Mexico","1","Houston, Tx","Tampico","520527","Aluminum Ring Following Mexican Fcl Fully Loaded Units Easy Open End Steel Aluminium Ring Diameter Lacquer System Gold Inside Clear Outside Tapa Eoe Dor Ncm Ippc Wooden Treated Certified Main Vendor Vendor Site","1","18336","Nestle Brasil Ltda","Rod Marechal Rondon Sn Km 531 C P 16000-000 Aracatuba //Sao Paolo Brasil Ph 11 2344-4747 Cnpj 60 409 075"
"Eternal Bloom International Trade Co Ltd","Address:Flat Front 10/F Ying Wong House 153 King S Road North Point Hk","","Phone Numbers:  --- Emails: ","China","1","New York/Newark Area, Newark, Nj","Yantian","847480","Dried Liquorice Slices Dried Liquorice Slices Bronx Joss Cup Ceramic Joss Cup Metal Incense Pot Cover Joss Paper Wooden Joss Cabinet Kitchen Knife Stainless Scissor Stainless Sharping Sticks Ceramic Pot Piggy Bank Ceramic Spoon Ceramic Sauce Dish Ceramic Steam Cup Ceramic Soup Bowl Plastic Stool Soup Filter Wood Chopping Board Single Header Gas Stove Steamer Rack Bowl Drainer Aluminum Nst Wok Declaration Does Any Solid Wood Street Guangming District Shenzhen","1","14095","Shenzhen Kangshiwei Technology Co Ltd","Room709 R&D Building Yanxiang Science And Technology Indusrial Park No 11 Gaoxin West Road Gaoxin"
"Eural Gnutti S P A","Via S Andrea 3 25038 Rovato Bs Italy Vat 00566100988","","Phone Numbers: 00566100988 --- Emails: ","Italy","1","New York/Newark Area, Newark, Nj","Genoa","760421","Aluminum Alloy Profiles Nesoi Bundles Alluminium Bars","1","19307","Logistics Plus Inc","International Global Headquarters 1406 Peach St Erie Pa 16501 Office 814-240-6853"
"Ever Green Zhejiang New Material Co Ltd","208 Wangjiabang Road Yucheng Town Haiyan County Jiaxing City Zhejiang Province","","Phone Numbers:  --- Emails: ","China","1","Oakland, Ca","Shanghai","760200","Abpr Tier Aluminum Bun Pan Rack Tier Plastic Abpr Tier Aluminum Bun Pan Rack Tier Abpr Tier Aluminum Bun Pan Rack Tier Haf Solid Wood","1","7644","Shenzhen Jia King Import & Export Co Ltd","Rm2705-2707 Building A Lushan Hotel Chunfeng Road Luohu District"
"Excellent Craft Co Ltd","No 12 Ln 23 Yule St North Dist","","Phone Numbers:  --- Emails: ","China","1","Savannah, Ga","Xiamen","761300","Rectangular Aluminum Gas Fire Table","1","8960","",""
"Export International Corp","Lakri Faazalpur Industrial Area Mini By Pass Delhi Road Moradabad 244001 India 244001 In","","Phone Numbers:  --- Emails: ","India","1","New York/Newark Area, Newark, Nj","Mundra","830242","Furniture Home Cor Articles Aluminum Mdf Glass Brass Iron Stone","1","5207","",""
"Extrusionados Galicia Sa","Pol Ind Campana Sn Valga Spain","","Phone Numbers:  --- Emails: ","Portugal","1","San Juan, Puerto Rico","Pointe A Pitre","760429","Aluminum Profiles Accessofor Construction Wooden Applicable Hscode","1","16680","Glasstra Manufacturing Inc","Calle 4 Esq A 7 Zona Industrial Laspalmas - Catano - Puerto Rico Tel: +17877885658"
"Far East Supply Chain Limited","Flat A 15/F Goldfield Ind Bldg 144-150 Tai Lin Pai Road Kwai Chung Nt Hong Kong","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","210690","Aluminum Knob Iron Declaration Does Any Solid Wood","1","11300","Wu Ge Liam Inc","150-25 72Nd Road Flushing Ny 11367 Us Tel: 917-605-3660 Attn: Hui Yi"
"Fb4804 Uscentcom Us Air Force 379","Cp 011 974 458 9555 Ext 455 5862 5452 Precision And Power Drive Al Udeid Ab Qa","","Phone Numbers: 0119744589555, 45558625452 --- Emails: ","Romania","1","Houston, Tx","Salalah","170220","Shipping Crates Cushing Matl Tcn Xxx Aluminum Rail General Cargo","1","2279","Same As Consignee",""
"Fengxin Shanghai Industrial Co Ltd","Room 205 Building 6 Xinya Industrial Park701 On Jiujing Road Songjiang District Shanghai Cn","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shanghai","281830","Aluminum Pergola","1","238","West Lake Corp","2430 Cape Cod Way 1 714 474 8828 Jayce Yenson Santa Ana Ca92703 Us"
"Ffmx Intermodal Sa De Cv","Av Cuernavaca Ext 100 Col Huertas De San Pedro 62510 Huitzilac Mexico","","Phone Numbers:  --- Emails: ","Mexico","1","Long Beach, Ca","Manzanillo","761290","Aluminum Cans Aluminum Cans Brite","4","11214","Ffmx Intermodal Sa De Cv","Av Cuernavaca 100 Huitzilac Morelos 62510 Mexico Customerservice1Mxintermodal Com"
"Flextronics Electr Tech Shenzhen Level","4 Flat 1 E Of Chiaphua Industrial Estate Shuitian Community Shiyan Street Baoan","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Yantian","850870","Spare Cleaning Machine Stair Tool Aluminum Inch Foot Cclime Separator Float Stack Recovery Tank Clean Tank Filter Assembly Charger Ion Brush Roll Assy Pivot Arms Row Orange Clean Tank Assy Spotbot Hose Tool Attachment Pump Assy Autoload Tool Stair Orange Bristles Tank Lid Assy Stealth Gray Premier Tank Bottom Assy Deepclean Premier Tank Assy Handle Charc Grey Tank Assy Whole Tank Dirty Assy Repl Tank Clean Assy Repl Tank Cover Assy Tank Bladder Tank Assy Formula Tank Assy Green Solenoid Valve Solenoid Valve Recovery Tank Pet Brush Roll Pump Assy Spotclean Nozzle Assy Regular Edge Brushes Nozzle Cover Upper Frnt Gskt Nozzle Cap Assy Heater Watts Repl Front Nozzle Assy Med Cool Grey Floor Nozzle Surround Suction Replacment Filter Mesh Crosswave Front Nozzle Graphics Filter Assy Line Edge Brush Orange Clean Tank Cap Handle Black Clean Tank Assy Cap Clean Dirty Tank Spotlf Brush Roll Multi Surface Brush Roll Wood Floor Crosswave Belt Brush Ins Brush Assy Row Pivot Arms Autoload Gasket Auto","1","7888","Fedex Trade Networks Ftn Irs","16-0807223 2820 B Street Nw 101 Auburn Wa 98001"
"Forandy Technology Co Ltd","6 F Block A Western Industrial Buliding Bao An District Shenzhen China Tel: 18620392735 Shenzhen Cn","","Phone Numbers: 18620392735 --- Emails: ","China","1","Long Beach, Ca","","940161","Leather Sofa Seats Seats Seats Leather Sofa Chair Aluminum Frame Tea Table Sintered Stone Tabletop Aluminum Frame Corner Table Sintered Stone Tabletop Aluminum Frame Dining Table Sintered Stone Tabletop Aluminum Frame Sideboard Sintered Stone Tabletop Metal Frame Dining Chair Wooden Bed Frame Headboard Covered Faux Leather Wooden Nightstand Table Tpu King Size Mattress Mdf Office Desk Wooden Bed Frame Faux Leather Headboard Leather Sofa Seats Metal Wire Frame Wine Rack Ceramic Toilets Garden Umbrella Fiberglass Outdoor Pool Chaise Chairs Fiberglass Outdoor Table Chair Egg Outdoor Woven Table Chair Clover Garden Woven Sofa Fiberglass Flower Pots","1","2160","Gohard","137 S 8Th Ave Ste E La Puente Ca 91746 Usa Tel: +1-626-5122234 La Puente Ca 91746 Us"
"Foshan Compass International Expimportco Ltd","Add:Room1111 Tower 1 12 Tong Ji Xi Lu Chancheng District Foshan","","Phone Numbers:  --- Emails: ","China","1","Savannah, Ga","Port Bustamante","830210","Tiles Wood Composite Door Hardware Accessories Incubator Ceramic Tile Aluminum Tile Trim Glass Mosaic Aluminum Plastic Panel Mosaic Grey Travertine Bullnose Tile Grout Steel Mesh Solar Light Screws Kitchen Cabinet Closet Vanity Cabinet Top Glass Vanity Cabinet Whole Tile Adhesvie","2","22980","Same As Consignee","X X"
"Foshan Fusaier Mteal Products Co","L Zone 7-2 Zhongcong Industrial Gangkou Road Leliu Town Shunde Foshan City Guangdong Province","","Phone Numbers:  --- Emails: ","China","1","Oakland, Ca","Yantian","830242","Furniture Hardwareand Cabinet Hardware Zinc Alloy Knob Pull Copper Hook Copper Pull Zinc Alloy Backplate Aluminum Pull Drawer Slide Full Extensin Slide Zinc","1","17293","Belwith Products Ltd","Rm 21H Baofa Building 2015# Shenyan Rd Yantian District Shenzhen City China 518081"
"Foshan Lingge Aluminum Industrial Co","No 39-3 North Area 3 Road Songgang Industrial Zone Shishan","","Phone Numbers:  --- Emails: ","China","1","Honolulu, Hi","Yantian","281830","Aluminum Canopy","1","12290","",""
"Foshan Nanhai Prettywood Co Ltd","Industrial Of Pingbei Tangbian Shishan Nanhai Foshan Guangdong Province P R China Winnie Ho","","Phone Numbers:  --- Emails: ","China","1","Baltimore, Md","Yantian","441820","Wood Door Aluminum Door Sofa","1","8740","Dahlia Design Llc","41793 Ivy Glen Court Ashburn Va 20148 Mtolab@Icloud Com Mounsif Tolab 5712126755"
"Foshan Nf Windows And Doors System Co Ltd","China Factory And Showroom Add: No 1 West Road Of Xianxi Reservior Shishan Town Nanhai Cn","","Phone Numbers:  --- Emails: ","China","1","Oakland, Ca","Shanghai","761010","Aluminum Doors Glass","1","1800","Basikwall Inc","31259 Wiegman Rd-24 Hayward Ca 94544 Tel: 408-677-2088 Us"
"Foshan Shunde Cedarhill Furniture Co Ltd","Add:Beisha Industrial District Yangjiao Lecong","","Phone Numbers:  --- Emails: ","China","1","Boston, Ma","Sines","940380","Aluminum Rattan Furniture","1","1770","Anacara Company","10 Glenview Manor Drive Fort Myers Beach Fl 33931 Voice:203-359-3526"
"Foshan Siyu Furniture Co Ltd","Add:Chong Bei Da He Industrial Zonedong Sheng South Road Xi Qiao Town Nanhai District Foshan Guangdong","","Phone Numbers:  --- Emails: ","China","1","Miami, Fl","Yantian","940161","Outdoor Chair Aluminum Table","1","2700","Schnupp Manufacturing Co Inc","2113 Nw 17Th Ave Miami Fl 33142 Tel:786-799-0961"
"Foyo Changting Marine Co Ltd","14-3Zhongkengkou Heliangvillage Cewu Townchangtingfujian Chinajinjiang","","Phone Numbers:  --- Emails: ","China","1","Seattle, Wa","Xiamen","730723","Nauti Toy Led Plug Cables Bolt Stdarch Upper Tube Microfiber Quick Drytowel Plastic Cups Bear Sleeve Stdarch Support Gussetalum Aluminum Inlet Cone Steel Zinc Plated Sds Hub Stainless Steel Inlet Screen Evablack Bellow Green Lantern Led Moudle Solid Wood","1","17177","Service Shipping Inc","2040 Ealgonquin Roadsuite 507 Schaumburg Il 60173"
"Free Market Co Ltd","No 113 Qiushi Road Beiyuan Street Yiwu 110 China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Ningpo","281830","Auto Sun Shade Aluminum Cup Suctions","1","3821","Carmichael International Service","1200 Corporate Center Dr Suite 20 0 Monterey Park Ca 91754"
"Fujian Angel Import & Export Trade Co Ltd","Address:11 Kangzhaung Road Tingjiang Mawei District Fuzhou City Fujian","","Phone Numbers:  --- Emails: ","China","1","Charleston, Sc","Ningpo","392620","Cleaning Ball Plastic Cup Bowl Cover Plastic Straw Disposable Gloves Cleaning Ball Mahjong Table Aluminum Frame Reticule Paper Tea Table Tea Chair Wood Tnsfreightsolutions Org Tnsfreightsolutions Org","1","10207","Star Logistics Group Inc","2225 W Commonwealth Ave Site310 Alhambra Ca 91803 Tel:626-537-1331 Group"
"Furitta Industries Co Ltd","Houjie Town Dongguan City Guangdongprovince China Contact:Michael Chan Tel:860137-61365703","","Phone Numbers: 86013761365703 --- Emails: ","China","1","New York/Newark Area, Newark, Nj","Yantian","420292","Nylon Nac Xstatic Pro Idj Nylon Black Nylon Black Lining Name Card Pocket Front Zipper Pocket Black Zipper Cloth Metal Zipper Puller Embroidery Log Dimension Idj Nylon Black Nylon Black Lining Name Card Pocket Front Zipper Pocket Black Zipper Cloth Metal Zipper Puller Embroidery Log Dimension Flight Aluminum Dimension Sparepart Aluminum Dimension","1","2105","Avion Company S P A","Avion Company S P A"
"Fuzhou Light Industrial Add","8 F Taiyang Plaza No 278","","Phone Numbers:  --- Emails: ","China","1","Savannah, Ga","Ningpo","870880","Shock Absorber Aluminum Slope Fob Ningbo China","2","20659","Bay Brokerage","42832 Nys Route 12 Alexandria Bay Ny 13607 Ocean Department"
"Fuzhou Light Industrial Import And Ex","8 F Taiyang Plaza No 278 Hudong Avenue Fuzhou China 591-87857318 Cn","","Phone Numbers: 59187857318 --- Emails: ","China","1","Long Beach, Ca","Ningpo","870880","Fuel Pump Catalytic Converters Shock Absorber Hubcaps Cylinder Cover Radiator Fan Shock Absorber Accessories Aluminum Slope","1","13024","",""
"Geneau Santiago","Malvinas Argentinas 4674 - Victoriaprovincia De Buenos Aires Argentina Cuit 20-34982528-8","","Phone Numbers: 2034982528 --- Emails: ","Argentina","1","Port Everglades, Fl","Buenos Aires","281830","Aluminum Muebles Aluminio Aluminum Furniture Comercial Factura Comercial Ncm","1","1932","Malibu Furniture Llc","18351 Northeast 4Th Court North Miami 305-470-0114 Miami - Estados Unidos"
"Genesis Aluminium Indutries Sdn Bhd","Lot 805 Batu 1 3/4 Jalan Bangi 43500 Semenyih Selangor","","Phone Numbers:  --- Emails: ","Malaysia","1","Los Angeles, Ca","Kajang","761010","Fabricated Aluminum Extrusions Aluminium Profiles Shipped Board Dated","2","19240","Press Metal North America Llc","102 Mary Alice Park Road Suite 602 Cumming Georgia 30040 Usa Tel#: +678 456 8616"
"Glazing Vision Ltd","Saw Mills Road Diss Norfolk Gb","","Phone Numbers:  --- Emails: ","United Kingdom","1","New York/Newark Area, Newark, Nj","Liverpool","761010","Crate Aluminum Structure Dims","0","1000","East Anglian Freight Consultancy Ltd","Old Fishmongers Arms 116 High Road Needham Gb"
"Global Aluminum Solutions Llc","Fei/Ein 26-4722025 13558 Nw 9 Th Court Pembroke Pines Fl 33028 Usa Ph: 954 -636-4143","","Phone Numbers: 2647220251355, 9546364143 --- Emails: ","Vietnam","1","San Juan, Puerto Rico","Panama Canal ?C Caribbean","760429","Aluminum Profiles Alloy Aluminum Profiles Alloy Seller Perfect Gateway Enterprises Floor Ebrahim Building Office Francis Rachel Street Victoria Mahe Republic Seychelles Declared That Aluminum Extrusions Were Manufactured Vietnam Aluminum Previously Extruded China Bundles Contact Maria Silva Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way","2","21000","The Factory Jjf Llc","Address 7309 Calle Enrique Vazquez Carolina Pr 00983 Puerto Rico Phone: 787-309-5072 / 787-475-4762 Mrn: 030985-0013"
"Global Castle Industrial Limited","413 East Building Modern Imagic Mansion 46 Wenhui Road Hangzhou Zhejiang China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Ningpo","848220","Plastic Cup Plastic Lid Vacuum Cup Aluminum","1","7478","",""
"Glotrans S De Rl De Cv","Calle Atenas 1-1 Oficina B Col San Alvaro Alcaldia Azcapotzalco Mexico Cdmx C P 02090 Rfc Glo200528Ju1 Tel No 525511969229","","Phone Numbers: 525511969229 --- Emails: ","Mexico","1","Houston, Tx","Tampico","761699","Aluminum Fiberglass Stairs Aluminum Fiberglass Stairs","3","8197","Imp Global Logistics Transport Srl","C/Roberto Pastoriza Esq Manuel De Jesus Troncoso Torre Da Vinci 5To Piso Local A-5 Santo Domingo R D Tax Id 130300135 Tel 8093781027"
"Golbal Limited","Add:Flat H 3/F Maylun Bldg 23 Shu Kok St North Point Hk","","Phone Numbers:  --- Emails: ","China","1","Savannah, Ga","Ningpo","281830","Aluminum Ladder Aluminum Ladder","1","13918","Lomon Technology Limited","Add: Ftat/Rm B06 29/F Legend Tower 7Shing Yio Street Kl"
"Golden Apple T R T Corp","1503 Suite A Yinfeng Garden Youyibei Road Hexi District Tianjin China Attn:Mavis Ma Tel: 022 85585197 Fax: 022 85585185","","Phone Numbers: 02285585185, 02285585197 --- Emails: ","China","1","Baltimore, Md","Panama Canal ?C Caribbean","321410","Caulking Applicator Caulking Applicator Aluminum Sign Solid Wooden","2","19290","Newborn Brothers Co Inc","8221-D Preston Court Jessup Md 20794 U S A Attn:Albert Lee Tel:301 604 1500 Ein:54-0977541"
"Grand Chainly Enterprises Co Ltd","No 36 Da-Tun 6St Nan-Tun District Taichung City 40864 Taiwan Tel:886-4-2475-5175","","Phone Numbers: 886424755175 --- Emails: ","Taiwan","1","Oakland, Ca","Taipei","392220","Plastic Straws Basin Plastic Plate General Plastic Family Kitchen Plastic Straws Basin Plastic Plate Plastic Glove Thermos Cup Wok Aluminum Steamer Coins Bank Pocelain Pot Chopsticks","1","11172","New Star International","3047 Teagarden St San Leandro Ca 94577 U S A Attn:Mr Michael Ong Tel:+1 415 225-8838"
"Grand Unitech Industrial Co Ltd","No 51 Huoju Road Tan Zhou Zhen Zhonguangdong China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","848020","Aluminum Mold","1","121","",""
"Grupo Manufacturero Jm / Em Srl","Ave Nagua - Sanchez San Jose De Matanzas Nagua Rd Cel: 829-456-4254","","Phone Numbers: 8294564254 --- Emails: ","Dominican Republic","1","San Juan, Puerto Rico","Rio Haina","491110","Ventanas Seguridad Lama Cristal Aluminum Profiles Machinery Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way","1","8347","Aleman & Martinez Distributors Llc","Bo Santiago Y Lima Parc 35 Buzon 490 66-0923948 Registro Comerciante 1032212-0010"
"Guala Closures Ukraine Llc","Ukraine 40007 Sumy 18 Liniyna Stree","","Phone Numbers:  --- Emails: ","Ukraine","1","New York/Newark Area, Newark, Nj","Yuzhnyy","392350","Aluminum Caps","1","13784","Guala Closures Chile S P A","Jose M Jaime Urra +56 2 2948 46 32"
"Guangdong Dejiyoupin Doors And Windows Co Ltd","Le Kangroad Lepi Ng Town Sanshui District Foshan C Hina","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Yantian","761010","Aluminum Windows Doors Solid Wood","1","2760","Demayo Design Import","Steven Demayooffice #1-844-433-6296Ext# 700"
"Guangdong Grasse Environmental Technology Co Ltd","No 670 Guangcong Five Road Taihe Town Baiyun District Guangzhou China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","850980","Scent Diffuser Plastic Bottles Aluminum Bottle Declaration Does Any Solid Wood","1","7808","Z9 Capital Llc","38 Nw 24Th St Miami Fl 33127 Mcaggiano@Aroma360 Com Tel: 954 997-5520"
"Guangdong Hongxing Precision Technology Corp","No1 Hexing Road 2N D Phase Of Jindu Industral Base Ga Oyao Zhaoqing86-758-8500666","","Phone Numbers: 867588500666 --- Emails: ","China","1","Long Beach, Ca","Yantian","845430","Aluminum Gravity Die Casting Oil Pan Oil Pan Invno Ghx","1","13606","Mojito Trade Inc","3654 Main St Fl 2 Flushing Ny 11354-410565682527"
"Guangzho Usa Ce Time Animation Tech","555 Panyu County Avenue North Donghuan Street Panyu District","","Phone Numbers:  --- Emails: ","China","1","Savannah, Ga","Yantian","281830","Aluminum Window","1","9803","Fourever Internation Inc","2358 31St Ave Astoria Ny11106-4036585"
"Guangzho Usa Ier Truss Co Ltd","Address:C3 No 6 Changdun Road Guanyong Village Shiqi Town Panyu District Guangzhou City Guangdong Province China","","Phone Numbers:  --- Emails: ","China","1","San Juan, Puerto Rico","Port Bustamante","281830","Aluminum Truss Aluminum Stage Aluminum Tent","2","23590","Company Milk & Honey Usa Llc","Wilson Ki Tel: +1 910 232-3730 Add: Borinquen Ward St Rd 765 Km 2 0 Caguas Pr 00725"
